path,label,track_id,split
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\disco\disco.00022.wav,disco,disco.00022,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\disco\disco.00023.wav,disco,disco.00023,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\disco\disco.00024.wav,disco,disco.00024,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\disco\disco.00025.wav,disco,disco.00025,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\disco\disco.00030.wav,disco,disco.00030,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\disco\disco.00031.wav,disco,disco.00031,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\disco\disco.00032.wav,disco,disco.00032,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\disco\disco.00034.wav,disco,disco.00034,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\disco\disco.00036.wav,disco,disco.00036,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\disco\disco.00038.wav,disco,disco.00038,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\disco\disco.00039.wav,disco,disco.00039,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\disco\disco.00040.wav,disco,disco.00040,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\disco\disco.00041.wav,disco,disco.00041,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\disco\disco.00043.wav,disco,disco.00043,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\disco\disco.00044.wav,disco,disco.00044,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\disco\disco.00045.wav,disco,disco.00045,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\disco\disco.00046.wav,disco,disco.00046,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\disco\disco.00048.wav,disco,disco.00048,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\disco\disco.00052.wav,disco,disco.00052,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\disco\disco.00054.wav,disco,disco.00054,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\disco\disco.00055.wav,disco,disco.00055,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\disco\disco.00056.wav,disco,disco.00056,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\disco\disco.00057.wav,disco,disco.00057,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\disco\disco.00059.wav,disco,disco.00059,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\disco\disco.00061.wav,disco,disco.00061,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\disco\disco.00064.wav,disco,disco.00064,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\disco\disco.00065.wav,disco,disco.00065,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\disco\disco.00066.wav,disco,disco.00066,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\disco\disco.00067.wav,disco,disco.00067,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\disco\disco.00070.wav,disco,disco.00070,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\disco\disco.00072.wav,disco,disco.00072,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\disco\disco.00073.wav,disco,disco.00073,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\disco\disco.00074.wav,disco,disco.00074,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\disco\disco.00076.wav,disco,disco.00076,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\disco\disco.00077.wav,disco,disco.00077,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\disco\disco.00079.wav,disco,disco.00079,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\disco\disco.00080.wav,disco,disco.00080,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\disco\disco.00082.wav,disco,disco.00082,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\disco\disco.00084.wav,disco,disco.00084,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\disco\disco.00086.wav,disco,disco.00086,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\disco\disco.00087.wav,disco,disco.00087,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\disco\disco.00088.wav,disco,disco.00088,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\disco\disco.00089.wav,disco,disco.00089,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\disco\disco.00091.wav,disco,disco.00091,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\disco\disco.00092.wav,disco,disco.00092,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\disco\disco.00093.wav,disco,disco.00093,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\disco\disco.00094.wav,disco,disco.00094,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\disco\disco.00096.wav,disco,disco.00096,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\disco\disco.00097.wav,disco,disco.00097,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\disco\disco.00098.wav,disco,disco.00098,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\hiphop\hiphop.00001.wav,hiphop,hiphop.00001,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\hiphop\hiphop.00002.wav,hiphop,hiphop.00002,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\hiphop\hiphop.00003.wav,hiphop,hiphop.00003,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\hiphop\hiphop.00008.wav,hiphop,hiphop.00008,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\hiphop\hiphop.00009.wav,hiphop,hiphop.00009,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\hiphop\hiphop.00010.wav,hiphop,hiphop.00010,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\hiphop\hiphop.00011.wav,hiphop,hiphop.00011,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\hiphop\hiphop.00013.wav,hiphop,hiphop.00013,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\hiphop\hiphop.00014.wav,hiphop,hiphop.00014,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\hiphop\hiphop.00017.wav,hiphop,hiphop.00017,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\hiphop\hiphop.00021.wav,hiphop,hiphop.00021,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\hiphop\hiphop.00022.wav,hiphop,hiphop.00022,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\hiphop\hiphop.00023.wav,hiphop,hiphop.00023,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\hiphop\hiphop.00024.wav,hiphop,hiphop.00024,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\hiphop\hiphop.00025.wav,hiphop,hiphop.00025,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\hiphop\hiphop.00026.wav,hiphop,hiphop.00026,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\hiphop\hiphop.00030.wav,hiphop,hiphop.00030,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\hiphop\hiphop.00031.wav,hiphop,hiphop.00031,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\hiphop\hiphop.00032.wav,hiphop,hiphop.00032,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\hiphop\hiphop.00034.wav,hiphop,hiphop.00034,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\hiphop\hiphop.00035.wav,hiphop,hiphop.00035,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\hiphop\hiphop.00036.wav,hiphop,hiphop.00036,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\hiphop\hiphop.00038.wav,hiphop,hiphop.00038,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\hiphop\hiphop.00040.wav,hiphop,hiphop.00040,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\hiphop\hiphop.00041.wav,hiphop,hiphop.00041,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\hiphop\hiphop.00042.wav,hiphop,hiphop.00042,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\hiphop\hiphop.00043.wav,hiphop,hiphop.00043,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\hiphop\hiphop.00044.wav,hiphop,hiphop.00044,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\hiphop\hiphop.00045.wav,hiphop,hiphop.00045,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\hiphop\hiphop.00047.wav,hiphop,hiphop.00047,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\hiphop\hiphop.00048.wav,hiphop,hiphop.00048,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\hiphop\hiphop.00049.wav,hiphop,hiphop.00049,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\hiphop\hiphop.00050.wav,hiphop,hiphop.00050,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\hiphop\hiphop.00053.wav,hiphop,hiphop.00053,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\hiphop\hiphop.00055.wav,hiphop,hiphop.00055,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\hiphop\hiphop.00056.wav,hiphop,hiphop.00056,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\hiphop\hiphop.00058.wav,hiphop,hiphop.00058,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\hiphop\hiphop.00060.wav,hiphop,hiphop.00060,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\hiphop\hiphop.00061.wav,hiphop,hiphop.00061,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\hiphop\hiphop.00063.wav,hiphop,hiphop.00063,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\hiphop\hiphop.00064.wav,hiphop,hiphop.00064,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\hiphop\hiphop.00068.wav,hiphop,hiphop.00068,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\hiphop\hiphop.00069.wav,hiphop,hiphop.00069,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\hiphop\hiphop.00070.wav,hiphop,hiphop.00070,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\hiphop\hiphop.00071.wav,hiphop,hiphop.00071,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\hiphop\hiphop.00072.wav,hiphop,hiphop.00072,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\hiphop\hiphop.00073.wav,hiphop,hiphop.00073,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\hiphop\hiphop.00074.wav,hiphop,hiphop.00074,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\hiphop\hiphop.00075.wav,hiphop,hiphop.00075,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\hiphop\hiphop.00077.wav,hiphop,hiphop.00077,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\hiphop\hiphop.00078.wav,hiphop,hiphop.00078,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\hiphop\hiphop.00080.wav,hiphop,hiphop.00080,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\hiphop\hiphop.00082.wav,hiphop,hiphop.00082,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\hiphop\hiphop.00084.wav,hiphop,hiphop.00084,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\hiphop\hiphop.00086.wav,hiphop,hiphop.00086,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\hiphop\hiphop.00087.wav,hiphop,hiphop.00087,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\hiphop\hiphop.00089.wav,hiphop,hiphop.00089,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\hiphop\hiphop.00090.wav,hiphop,hiphop.00090,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\hiphop\hiphop.00092.wav,hiphop,hiphop.00092,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\hiphop\hiphop.00094.wav,hiphop,hiphop.00094,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\hiphop\hiphop.00096.wav,hiphop,hiphop.00096,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\hiphop\hiphop.00097.wav,hiphop,hiphop.00097,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\hiphop\hiphop.00098.wav,hiphop,hiphop.00098,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\hiphop\hiphop.00099.wav,hiphop,hiphop.00099,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\jazz\jazz.00000.wav,jazz,jazz.00000,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\jazz\jazz.00002.wav,jazz,jazz.00002,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\jazz\jazz.00003.wav,jazz,jazz.00003,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\jazz\jazz.00004.wav,jazz,jazz.00004,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\jazz\jazz.00005.wav,jazz,jazz.00005,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\jazz\jazz.00008.wav,jazz,jazz.00008,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\jazz\jazz.00009.wav,jazz,jazz.00009,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\jazz\jazz.00010.wav,jazz,jazz.00010,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\jazz\jazz.00012.wav,jazz,jazz.00012,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\jazz\jazz.00013.wav,jazz,jazz.00013,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\jazz\jazz.00014.wav,jazz,jazz.00014,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\jazz\jazz.00016.wav,jazz,jazz.00016,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\jazz\jazz.00017.wav,jazz,jazz.00017,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\jazz\jazz.00018.wav,jazz,jazz.00018,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\jazz\jazz.00019.wav,jazz,jazz.00019,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\jazz\jazz.00021.wav,jazz,jazz.00021,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\jazz\jazz.00022.wav,jazz,jazz.00022,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\jazz\jazz.00023.wav,jazz,jazz.00023,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\jazz\jazz.00024.wav,jazz,jazz.00024,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\jazz\jazz.00026.wav,jazz,jazz.00026,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\jazz\jazz.00027.wav,jazz,jazz.00027,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\jazz\jazz.00029.wav,jazz,jazz.00029,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\jazz\jazz.00031.wav,jazz,jazz.00031,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\jazz\jazz.00032.wav,jazz,jazz.00032,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\jazz\jazz.00036.wav,jazz,jazz.00036,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\jazz\jazz.00038.wav,jazz,jazz.00038,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\jazz\jazz.00040.wav,jazz,jazz.00040,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\jazz\jazz.00041.wav,jazz,jazz.00041,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\jazz\jazz.00042.wav,jazz,jazz.00042,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\jazz\jazz.00043.wav,jazz,jazz.00043,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\jazz\jazz.00044.wav,jazz,jazz.00044,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\jazz\jazz.00047.wav,jazz,jazz.00047,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\jazz\jazz.00048.wav,jazz,jazz.00048,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\jazz\jazz.00049.wav,jazz,jazz.00049,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\jazz\jazz.00050.wav,jazz,jazz.00050,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\jazz\jazz.00051.wav,jazz,jazz.00051,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\jazz\jazz.00052.wav,jazz,jazz.00052,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\jazz\jazz.00053.wav,jazz,jazz.00053,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\jazz\jazz.00054.wav,jazz,jazz.00054,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\jazz\jazz.00055.wav,jazz,jazz.00055,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\jazz\jazz.00056.wav,jazz,jazz.00056,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\jazz\jazz.00059.wav,jazz,jazz.00059,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\jazz\jazz.00060.wav,jazz,jazz.00060,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\jazz\jazz.00062.wav,jazz,jazz.00062,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\jazz\jazz.00065.wav,jazz,jazz.00065,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\jazz\jazz.00066.wav,jazz,jazz.00066,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\jazz\jazz.00068.wav,jazz,jazz.00068,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\jazz\jazz.00069.wav,jazz,jazz.00069,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\jazz\jazz.00070.wav,jazz,jazz.00070,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\jazz\jazz.00071.wav,jazz,jazz.00071,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\jazz\jazz.00072.wav,jazz,jazz.00072,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\jazz\jazz.00075.wav,jazz,jazz.00075,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\jazz\jazz.00076.wav,jazz,jazz.00076,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\jazz\jazz.00077.wav,jazz,jazz.00077,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\jazz\jazz.00078.wav,jazz,jazz.00078,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\jazz\jazz.00079.wav,jazz,jazz.00079,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\jazz\jazz.00081.wav,jazz,jazz.00081,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\jazz\jazz.00085.wav,jazz,jazz.00085,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\jazz\jazz.00087.wav,jazz,jazz.00087,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\jazz\jazz.00088.wav,jazz,jazz.00088,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\jazz\jazz.00092.wav,jazz,jazz.00092,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\jazz\jazz.00093.wav,jazz,jazz.00093,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\jazz\jazz.00096.wav,jazz,jazz.00096,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\jazz\jazz.00097.wav,jazz,jazz.00097,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\metal\metal.00000.wav,metal,metal.00000,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\metal\metal.00002.wav,metal,metal.00002,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\metal\metal.00004.wav,metal,metal.00004,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\metal\metal.00005.wav,metal,metal.00005,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\metal\metal.00006.wav,metal,metal.00006,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\metal\metal.00007.wav,metal,metal.00007,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\metal\metal.00008.wav,metal,metal.00008,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\metal\metal.00009.wav,metal,metal.00009,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\metal\metal.00010.wav,metal,metal.00010,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\metal\metal.00013.wav,metal,metal.00013,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\metal\metal.00014.wav,metal,metal.00014,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\metal\metal.00017.wav,metal,metal.00017,train
C:\sem 07\sem07 frontend development\e20-co542-classical-music-classification\code\GTZN\Data\genres_original\metal\metal.00020.wav,metal,metal.00020,train
